date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:17:24	0/-1	---M--	301	error ('')			https://www.collegedekho.com/university/du-college-predictor	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/university/du-college-predictor.411.delayed	(from https://www.collegedekho.com/news/maharashtra-hsc-ssc-2027-exam-dates-out-know-when-the-exam-will-be-conducted-80015/)
13:17:24	1603/1603	------	200	untouched ('')	image/jpeg	etag:%222e70hna7hrbbn%22	https://media.collegedekho.com/media/img/institute/logo/downloadff_104x104.jpg?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/downloadff_104x10464c0.jpg	(from https://www.collegedekho.com/assured)
13:17:24	1603/1603	------	200	untouched ('')	image/jpeg	etag:%222e70hna7hrbbn%22	https://media.collegedekho.com/media/img/institute/logo/downloadff_104x104.jpg?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/downloadff_104x104a0d7.jpg	(from https://www.collegedekho.com/assured)
13:17:24	57987/57987	------	200	untouched ('OK')	text/html	etag:W/%22166jel3825018fy%22	https://www.collegedekho.com/colleges/itm-institute-of-design-and-media-andheri-mumbai/etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/colleges/itm-institute-of-design-and-media-andheri-mumbai/etp-program.html	(from https://www.collegedekho.com/assured)
13:17:24	4596/4596	------	200	untouched ('')	image/png	etag:%222w64pefn19k3w%22	https://media.collegedekho.com/media/img/institute/logo/images_7.png?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/images_764c0.png	(from https://www.collegedekho.com/assured)
13:17:25	4596/4596	------	200	untouched ('')	image/png	etag:%222w64pefn19k3w%22	https://media.collegedekho.com/media/img/institute/logo/images_7.png?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/images_7a0d7.png	(from https://www.collegedekho.com/assured)
13:17:25	71333/71333	------	200	untouched ('OK')	text/html	etag:W/%2217goefu0wbs1iq6%22	https://www.collegedekho.com/colleges/jigyasa-university-etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/colleges/jigyasa-university-etp-program.html	(from https://www.collegedekho.com/assured)
13:17:25	5112/5112	------	200	untouched ('')	image/jpeg	etag:%22fv381hazoxuo%22	https://media.collegedekho.com/media/img/institute/logo/Logo_1_muhvTn5.jpeg?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/Logo_1_muhvTn564c0.jpg	(from https://www.collegedekho.com/assured)
13:17:25	17579/17579	------	200	untouched ('')	image/jpeg	etag:%22348noodzbgg6i%22	https://media.collegedekho.com/media/img/institute/logo/Logo_1_muhvTn5.jpeg?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/Logo_1_muhvTn5a0d7.jpg	(from https://www.collegedekho.com/assured)
13:17:25	69116/69116	------	200	untouched ('OK')	text/html	etag:W/%22g65stngch31h09%22	https://www.collegedekho.com/colleges/kalinga-university-etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/colleges/kalinga-university-etp-program.html	(from https://www.collegedekho.com/assured)
13:17:25	7125/7125	------	200	untouched ('')	image/jpeg	etag:%222cdzktag1tkpe%22	https://media.collegedekho.com/media/img/institute/logo/KU_Raipur_logo.jpg?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/KU_Raipur_logo64c0.jpg	(from https://www.collegedekho.com/assured)
13:17:25	7125/7125	------	200	untouched ('')	image/jpeg	etag:%222cdzktag1tkpe%22	https://media.collegedekho.com/media/img/institute/logo/KU_Raipur_logo.jpg?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/KU_Raipur_logoa0d7.jpg	(from https://www.collegedekho.com/assured)
13:17:25	62213/62213	------	200	untouched ('OK')	text/html	etag:W/%228i3mhx86dv1bp8%22	https://www.collegedekho.com/colleges/dr-cv-raman-university-bihar-etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/colleges/dr-cv-raman-university-bihar-etp-program.html	(from https://www.collegedekho.com/assured)
13:17:25	0/-1	---M--	301	error ('')			https://www.collegedekho.com/university/du-college-predictor	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/university/du-college-predictor.415.delayed	(from https://www.collegedekho.com/news/jharkhand-bsc-agriculture-round-1-seat-allotment-result-releasing-on-september-18-jcecebjharkhandgovin-80090/)
13:17:25	20342/20342	------	200	untouched ('')	image/png	etag:%221o015pm3l0367%22	https://media.collegedekho.com/media/img/institute/logo/dr-c-v-raman-university-squarelogo-1473163777277.png?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/dr-c-v-raman-university-squarelogo-147316377727764c0.png	(from https://www.collegedekho.com/assured)
13:17:25	20342/20342	------	200	untouched ('')	image/png	etag:%221o015pm3l0367%22	https://media.collegedekho.com/media/img/institute/logo/dr-c-v-raman-university-squarelogo-1473163777277.png?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/dr-c-v-raman-university-squarelogo-1473163777277a0d7.png	(from https://www.collegedekho.com/assured)
13:17:25	58761/58761	------	200	untouched ('OK')	text/html	etag:W/%22onpu62nfh7191c%22	https://www.collegedekho.com/colleges/ccs-pune/etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/colleges/ccs-pune/etp-program.html	(from https://www.collegedekho.com/assured)
13:17:25	11472/11472	------	200	untouched ('')	image/jpeg	etag:%223l3zz12zz9nhh%22	https://media.collegedekho.com/media/img/institute/logo/1444900654.jpg?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/144490065464c0.jpg	(from https://www.collegedekho.com/assured)
13:17:25	39903/39903	------	200	untouched ('')	image/jpeg	etag:%22277vtkzruji71%22	https://media.collegedekho.com/media/img/institute/logo/1444900654.jpg?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/1444900654a0d7.jpg	(from https://www.collegedekho.com/assured)
13:17:25	64398/64398	------	200	untouched ('OK')	text/html	etag:W/%22e53yoyi5r41de1%22	https://www.collegedekho.com/colleges/seacom-skills-university-2-etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/colleges/seacom-skills-university-2-etp-program.html	(from https://www.collegedekho.com/assured)
13:17:25	6580/6580	------	200	untouched ('')	image/jpeg	etag:%229sj6wkyje6rw%22	https://media.collegedekho.com/media/img/institute/logo/1486354667xseacomskillsuniversitybirbhum55270.jpg.pagespeed.ic.Qt1JgoghYw9gNS.jpg?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/1486354667xseacomskillsuniversitybirbhum55270.jpg.pagespeed.ic.Qt1JgoghYw9gNS64c0.jpg	(from https://www.collegedekho.com/assured)
13:17:25	6580/6580	------	200	untouched ('')	image/jpeg	etag:%229sj6wkyje6rw%22	https://media.collegedekho.com/media/img/institute/logo/1486354667xseacomskillsuniversitybirbhum55270.jpg.pagespeed.ic.Qt1JgoghYw9gNS.jpg?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/1486354667xseacomskillsuniversitybirbhum55270.jpg.pagespeed.ic.Qt1JgoghYw9gNSa0d7.jpg	(from https://www.collegedekho.com/assured)
13:17:25	68390/68390	------	200	untouched ('OK')	text/html	etag:W/%22hh1qucmm61ggt%22	https://www.collegedekho.com/colleges/adamas-university-etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/colleges/adamas-university-etp-program.html	(from https://www.collegedekho.com/assured)
13:17:25	9639/9639	------	200	untouched ('')	image/png	etag:%222o51oxi5gzmua%22	https://media.collegedekho.com/media/img/institute/logo/adms.png?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/adms64c0.png	(from https://www.collegedekho.com/assured)
13:17:25	9639/9639	------	200	untouched ('')	image/png	etag:%222o51oxi5gzmua%22	https://media.collegedekho.com/media/img/institute/logo/adms.png?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/admsa0d7.png	(from https://www.collegedekho.com/assured)
13:17:25	61047/61047	------	200	untouched ('OK')	text/html	etag:W/%22emjk0gw4p51asy%22	https://www.collegedekho.com/colleges/asm-college-of-commerce-science-information-technology/etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/colleges/asm-college-of-commerce-science-information-technology/etp-program.html	(from https://www.collegedekho.com/assured)
13:17:25	4070/4070	------	200	untouched ('')	image/jpeg	etag:%223o67r1skipzfe%22	https://media.collegedekho.com/media/img/institute/logo/ASM_logo1.jpeg?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/ASM_logo164c0.jpg	(from https://www.collegedekho.com/assured)
13:17:25	4070/4070	------	200	untouched ('')	image/jpeg	etag:%223o67r1skipzfe%22	https://media.collegedekho.com/media/img/institute/logo/ASM_logo1.jpeg?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/ASM_logo1a0d7.jpg	(from https://www.collegedekho.com/assured)
13:17:25	78616/78616	------	200	untouched ('OK')	text/html	etag:W/%22rpfov1y10q1och%22	https://www.collegedekho.com/colleges/cheran-arts-science-college-kangeyam/etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/colleges/cheran-arts-science-college-kangeyam/etp-program.html	(from https://www.collegedekho.com/assured)
13:17:25	90520/90520	------	200	untouched ('OK')	text/html	etag:W/%22qyn87drmi51xip%22	https://www.collegedekho.com/university/chaitanya-deemed-to-be-university-hyderabad-etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/university/chaitanya-deemed-to-be-university-hyderabad-etp-program.html	(from https://www.collegedekho.com/assured)
13:17:26	13693/13693	------	200	untouched ('')	image/jpeg	etag:%221z73c6nis5vcu%22	https://media.collegedekho.com/media/img/institute/logo/download_1_5XmHrsf.jpg?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/download_1_5XmHrsf64c0.jpg	(from https://www.collegedekho.com/assured)
13:17:26	13693/13693	------	200	untouched ('')	image/jpeg	etag:%221z73c6nis5vcu%22	https://media.collegedekho.com/media/img/institute/logo/download_1_5XmHrsf.jpg?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/download_1_5XmHrsfa0d7.jpg	(from https://www.collegedekho.com/assured)
13:17:26	87237/87237	------	200	untouched ('OK')	text/html	etag:W/%22f1mihk5n1t1uz6%22	https://www.collegedekho.com/colleges/jaipur-national-university-etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/colleges/jaipur-national-university-etp-program.html	(from https://www.collegedekho.com/assured)
13:17:26	32126/32126	------	200	untouched ('')	image/png	etag:%2234a35fb4parzb%22	https://media.collegedekho.com/media/img/institute/logo/14653894091460437591JNU.png?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/14653894091460437591JNU64c0.png	(from https://www.collegedekho.com/assured)
13:17:26	32126/32126	------	200	untouched ('')	image/png	etag:%2234a35fb4parzb%22	https://media.collegedekho.com/media/img/institute/logo/14653894091460437591JNU.png?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/14653894091460437591JNUa0d7.png	(from https://www.collegedekho.com/assured)
13:17:26	79642/79642	------	200	untouched ('OK')	text/html	etag:W/%22nuv0ruzxgc1p4z%22	https://www.collegedekho.com/colleges/vels-institute-of-science-technology-advanced-studies-etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/colleges/vels-institute-of-science-technology-advanced-studies-etp-program.html	(from https://www.collegedekho.com/assured)
13:17:26	26838/26838	------	200	untouched ('')	image/png	etag:%222qhr74nh9q8qq%22	https://media.collegedekho.com/media/img/institute/logo/AAEAAQAAAAAAAAUpAAAAJDM0OTA4YTJhLTRiYWMtNDVmOS1iMWI0LWM0YjZjYzk0MTBiOA.png?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/AAEAAQAAAAAAAAUpAAAAJDM0OTA4YTJhLTRiYWMtNDVmOS1iMWI0LWM0YjZjYzk0MTBiOA64c0.png	(from https://www.collegedekho.com/assured)
13:17:26	26838/26838	------	200	untouched ('')	image/png	etag:%222qhr74nh9q8qq%22	https://media.collegedekho.com/media/img/institute/logo/AAEAAQAAAAAAAAUpAAAAJDM0OTA4YTJhLTRiYWMtNDVmOS1iMWI0LWM0YjZjYzk0MTBiOA.png?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/AAEAAQAAAAAAAAUpAAAAJDM0OTA4YTJhLTRiYWMtNDVmOS1iMWI0LWM0YjZjYzk0MTBiOAa0d7.png	(from https://www.collegedekho.com/assured)
13:17:26	0/-1	---M--	301	error ('')			https://www.collegedekho.com/university/du-college-predictor	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/university/du-college-predictor.419.delayed	(from https://www.collegedekho.com/news/ap-pgcet-2026-phase-1-seat-allotment-result-on-september-21-release-time-analysis-80008/)
13:17:26	61336/61336	------	200	untouched ('OK')	text/html	etag:W/%222po5bc301u1b0z%22	https://www.collegedekho.com/colleges/scope-college-of-engineering-bhopal-etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/colleges/scope-college-of-engineering-bhopal-etp-program.html	(from https://www.collegedekho.com/assured)
13:17:26	15818/15818	------	200	untouched ('')	image/png	etag:%22x4w3yem96bfe%22	https://media.collegedekho.com/media/img/etp_institute/logo/logo.png?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/etp_institute/logo/logo64c0.png	(from https://www.collegedekho.com/assured)
13:17:26	22123/22123	------	200	untouched ('')	image/png	etag:%22xbicpw62ic9y%22	https://media.collegedekho.com/media/img/etp_institute/logo/logo.png?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/etp_institute/logo/logoa0d7.png	(from https://www.collegedekho.com/assured)
13:17:26	68868/68868	------	200	untouched ('OK')	text/html	etag:W/%22320672t2fk1gtp%22	https://www.collegedekho.com/colleges/cheran-group-of-institutions-etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/colleges/cheran-group-of-institutions-etp-program.html	(from https://www.collegedekho.com/assured)
13:17:26	8055/8055	------	200	untouched ('')	image/jpeg	etag:%221pmwutg7c4cqe%22	https://media.collegedekho.com/media/img/institute/logo/1587455701phpxt91Zm.jpeg?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/1587455701phpxt91Zm64c0.jpg	(from https://www.collegedekho.com/assured)
13:17:26	8055/8055	------	200	untouched ('')	image/jpeg	etag:%221pmwutg7c4cqe%22	https://media.collegedekho.com/media/img/institute/logo/1587455701phpxt91Zm.jpeg?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/1587455701phpxt91Zma0d7.jpg	(from https://www.collegedekho.com/assured)
13:17:26	54235/54235	------	200	untouched ('OK')	text/html	etag:W/%22q87dpfrc8r15jk%22	https://www.collegedekho.com/university/mnr-university-etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/university/mnr-university-etp-program.html	(from https://www.collegedekho.com/assured)
13:17:26	11528/11528	------	200	untouched ('')	image/jpeg	etag:%22q9ijvy7wxeqx%22	https://media.collegedekho.com/media/img/institute/logo/310685737_8399210800096747_6581575075332483284_n.jpg?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/310685737_8399210800096747_6581575075332483284_n64c0.jpg	(from https://www.collegedekho.com/assured)
13:17:26	33546/33546	------	200	untouched ('')	image/jpeg	etag:%2238nkkstqcfxyb%22	https://media.collegedekho.com/media/img/institute/logo/310685737_8399210800096747_6581575075332483284_n.jpg?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/310685737_8399210800096747_6581575075332483284_na0d7.jpg	(from https://www.collegedekho.com/assured)
13:17:26	69137/69137	------	200	untouched ('OK')	text/html	etag:W/%2211g7mmri37k1h1k%22	https://www.collegedekho.com/colleges/assam-down-town-university-etp-program	C:/My%20Web%20Sites/https___www.collegedekho.com_/www.collegedekho.com/colleges/assam-down-town-university-etp-program.html	(from https://www.collegedekho.com/assured)
13:17:26	4248/4248	------	200	untouched ('')	image/webp	etag:%22irq1w5i6e6b9%22	https://media.collegedekho.com/media/img/institute/logo/adtu_new_logo__104x104.png?width=256	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/adtu_new_logo__104x10464c0.webp	(from https://www.collegedekho.com/assured)
13:17:26	4248/4248	------	200	untouched ('')	image/webp	etag:%22irq1w5i6e6b9%22	https://media.collegedekho.com/media/img/institute/logo/adtu_new_logo__104x104.png?width=640	C:/My%20Web%20Sites/https___www.collegedekho.com_/media.collegedekho.com/media/img/institute/logo/adtu_new_logo__104x104a0d7.webp	(from https://www.collegedekho.com/assured)
13:17:27	9400/9400	------	200	untouched ('')	image/png	etag:%2266ba5d9a1b6015610087132192235710%22	https://nj1-static.collegedekho.com/_next/static/media/barclays.1cc76677.png?width=256&q=80	C:/My%20Web%20Sites/https___www.collegedekho.com_/nj1-static.collegedekho.com/_next/static/media/barclays.1cc76677a77d.png	(from https://www.collegedekho.com/assured)
13:17:27	9400/9400	------	200	untouched ('')	image/png	etag:%2266ba5d9a1b6015610087132192235710%22	https://nj1-static.collegedekho.com/_next/static/media/barclays.1cc76677.png?width=640&q=80	C:/My%20Web%20Sites/https___www.collegedekho.com_/nj1-static.collegedekho.com/_next/static/media/barclays.1cc766773204.png	(from https://www.collegedekho.com/assured)
13:17:27	8468/8468	------	200	untouched ('')	image/png	etag:%220e409d618470b271e93f92377e8f8ac9%22	https://nj1-static.collegedekho.com/_next/static/media/wipro.13441a4c.png?width=256&q=80	C:/My%20Web%20Sites/https___www.collegedekho.com_/nj1-static.collegedekho.com/_next/static/media/wipro.13441a4ca77d.png	(from https://www.collegedekho.com/assured)
